building_guid,probability
689ae35c-dcad-4440-b23d-70e08f52186c,0.1
510943ab-3770-438f-856d-af392701b5e6,0.9
9279c8a9-9141-44ce-a35c-20d120edf493,0.3
c520fd87-7d66-497f-90a8-f2edb30269b1,0.2
0226bf5c-2c0a-42d4-8e4c-a453b5297367,0.0
2db03333-41eb-4c72-872d-9faad450a5c0,0.2
b6c5720d-c77a-499f-af87-78061bb8f647,0.3
8e4d00de-952c-447e-aca4-f79c8e3b634d,0.3
6e2d8066-e5e3-48b4-9158-2bde70bb2bb3,0.1
ff8fe341-d42c-4739-899d-9f15a7b13c26,0.3
fdbbf1cc-bcb6-4d3e-96a1-d5d85b6fadb9,0.3
2d3f8299-b25a-4019-917b-101be3247d49,0.1
f075d1c1-d08e-433e-b8bd-46c6dbd1e46f,0.0
3b66c4c1-e5d5-4595-a8f1-831a39ae5691,0.3
11efbcfb-e0a7-4f3d-a00c-099ab4335c17,0.2
aadd0d29-585d-4ee6-b4fc-334451df84a8,0.1
461df7b7-43cd-47da-9303-4f565f36df7c,0.0
de69f9e8-8129-4b1a-a3ad-e29823e9a509,0.4
b7b7a9ca-e0fa-44ee-b592-bc64fee31a19,0.3
11094e14-ad48-401a-8fec-aad276001a7e,0.7
777e02bc-113a-4839-b0fe-78db731789b0,0.1
9bbfef99-fd87-4950-966d-edf931a518a2,0.0
fc4544e6-bb70-43e1-aabd-468ab1e0d44d,0.4
dfdc9e2b-01ae-4b85-8dce-1f323b7d5c15,0.3
99849329-2fe8-4acf-8a7f-b2766eafc234,0.1
afefc5b7-8f58-461c-864a-753bd0615045,0.1
6bd79730-55bf-414d-bbee-70339585edb2,0.3
42f09288-c869-428a-b891-a2f20d7e7644,0.3
4ed0f301-2308-4287-85b5-fa75f4959f6b,0.2
229ab808-8040-4219-b457-d84b1c36e76b,0.2
8255ca9f-1f0e-46b9-a76a-cbdcfa109e6c,0.9
2c093964-0a0c-40db-9898-b025b376b530,0.3
4736e01e-1b11-4a48-b1a8-878966cb0ed6,0.9
eb26ee8f-7468-46dc-a852-3205112142b2,0.0
25cbc656-08d8-4825-81e7-abd9bda6a683,0.5
31f96340-40f1-46a7-81c0-fd738c0922c7,0.0
d8120b09-7fce-4a5c-9bcb-c5b14463069a,0.8
cd447580-94f2-4740-8ccf-0a6b038e7a7a,0.3
0dfa4dea-b438-4012-a53c-e1db94320938,0.1
b226c0be-a3ec-4c95-b11f-13d9008e1cf1,0.3
935d554a-a5be-4a88-9cea-d2c822731058,0.0
46e04705-0cf6-418d-b67c-f1f1287e0174,0.4
98dc983a-92a5-494a-80c9-c74a9223f4f0,0.9
db783f67-418b-4ce0-aca6-1d6f95a5a3a7,0.1
8d09557c-004b-44d9-8149-a9e13d4b5d3d,0.0
7243a81a-9ddf-4905-9547-2cd5aeed383c,0.3
4d6e4352-ecd2-47cd-baa6-da38b229188c,0.0
3e3c1771-a46a-4c9f-8487-234f845db834,0.8
1cdd420b-0109-4610-9aa5-6fe0b18bd3ce,0.2
4d66ee16-e926-4565-a7ec-6d93c19b2363,0.8
c6b5ce9a-aee1-4b65-9c72-2d7d8d3de91a,0.1
f596a606-7905-4f2f-a523-f28342c6cae0,0.1
e831ce85-e7bb-4fde-8a78-348bccc923e8,0.3
c161768f-d674-43d8-83b7-c0a0b005b63f,0.9
9f784522-2a73-4975-be13-1930e10c8816,0.0
95ef9f33-525b-49eb-9d8c-b42eebb1827f,0.2
88e16b82-1672-4622-8ca5-15654f7d5fe7,0.7
19a678f0-9595-43f4-8efd-01c8d59a1641,0.2
3c404c37-5628-426a-bf85-e17ff64e5a06,0.1
82c80a0e-eeda-4d0f-850e-772269cdd255,0.7
7bdcc688-50d7-449b-be2d-00c58990d101,0.1
d5d8ebed-1f11-4fd4-923d-372694b32918,0.9
73c0a610-6e0e-4711-ab05-9990d88a500f,0.9
5d680a84-922b-4ca7-bce2-615768c430bd,0.0
03cadd7e-5634-45bd-be4a-dafab324094a,0.0
93feb4bb-20c5-4003-86ec-e221baa26b07,0.1
d31951d7-e7e5-4368-ab60-589a34659bb4,0.0
9368b4bc-46b1-4564-bf84-2f1d1ee715a5,0.4
983b4195-6b7f-43dd-be28-553e7a8841a6,0.2
833e0e7d-a569-4eff-acfb-c02255238367,0.3
d6e5e550-e9e3-4f96-9577-1cca82dbe210,0.3
5355facc-ff4c-43e6-8b20-b1935b7d9536,0.4
c4451880-0d84-490b-b3dc-a5ade8da169d,0.3
420cff3b-6fb6-4785-a363-0083bbe225bd,0.2
840847db-bcb1-43b8-aa91-8f01070e7bda,0.1
5d543275-a165-45a2-ad12-f7ae8cdf1a5e,0.1
16b25723-2aa3-4f81-9fd7-4462fe8e45bb,0.0
9abc5651-b66d-46dc-90cf-89d6458a5ff3,0.3
4be03261-3aa3-434f-9e30-a98c84891b3d,0.3
24a58568-013d-41ad-b5d3-fc7617e4e17a,0.2
5639431e-adc4-4436-b6e3-8a981ff3e6ee,0.4
16fabde4-7068-490e-93fe-98f4595a8f1c,0.9
8403ec2d-b316-42c6-9281-5689ccc1e796,0.4
52994142-76d0-4878-96f2-5596e1e35258,0.1
c3c9d1a0-d7cb-4d8d-97ee-4eae89ac4cf4,0.0
c12e4fac-8221-4a54-b1a4-219924f0f3fc,0.0
f4abd868-8a38-4961-b641-0a93c0200de3,0.1
e9bd0ed9-db78-4a9b-81a4-0b6dc09061d6,0.7
7d4c3cb3-38cc-4f14-a08e-ee6ac9c183fe,0.8
d9434a75-7560-4581-a877-ac7b81704074,0.0
ea347b42-168e-4e5f-9486-bb896ecb3421,0.4
75a8949b-8a35-4727-a7b4-3779c58253b5,0.4
f5b390a9-9cc2-485b-8a6b-5c8b23b4c199,0.2
36a54f21-659e-4738-b2cf-09a7a8335ce8,0.3
c20b22f3-2b63-4c93-a756-7949ac051cea,0.4
7f5531ed-351a-49ed-a4de-5105df2f6837,0.2
a93c0d8b-7b1e-4657-b4e5-59dd451ddeb8,0.2
ebf3dd65-4f99-4877-8f4a-de43d2c9d26f,0.1
f4a6f5b5-9e72-4a3e-8298-8613fa9a1681,0.5
64d1e3bf-a397-45df-bb1f-e9fc32b597a0,0.7
85cae8ae-c2f0-41e2-96fc-4f4a6587f9e6,0.0
20219ff5-c0d9-49b0-b050-fb15dc56bf8f,0.4
d2539025-3c28-4bbb-9946-5d9d2bc6a89b,0.2
8c45c8fd-c384-4a77-bc6a-7b8ba7766d21,0.2
39c153c0-9758-4261-a76d-990e7495a5bb,0.5
b01ab3b0-0c6e-4e29-aa5d-454926897d2a,0.7
37513ed5-8c13-45ad-9cbd-3adba0f14861,0.3
947cad42-54bb-4451-a353-4ad2e0c97cb0,0.0
4a9bad79-f024-47eb-b37b-a21b3485cc42,0.1
03b9c68a-639f-49e8-b6d0-ad37250e8f61,0.2
0e073df1-d8b3-4ced-aa49-637c209684bd,0.3
924cdaa9-bf3c-444e-b30d-927681a229e6,0.1
6f13273a-8381-412c-9328-5ce0cce0cce2,0.7
f5d59316-a723-4337-b46b-dcd375da0c11,0.2
8d355a47-ebd3-4023-b2dd-36ad4fd81ce9,0.4
ea03fa12-fe73-4b9b-90b4-0fd6074a8737,0.3
d6cc2737-f254-44c5-b0a6-79753c0c1391,0.0
a67f86e0-a1e9-4f26-b1f6-4a8fb6b570c6,0.0
6df23f6d-8f3a-4e80-93d0-320d4aaef857,0.0
f0abe851-2a09-457b-9d9d-a462686543a7,0.0
eaf80c99-1072-4317-86bb-dd2777290db1,0.2
5a5aee84-a493-4096-8a6d-52297de36ae5,0.3
f41c254b-03a7-41af-a5a4-1ad0127a9b37,0.4
d3eaabba-fb51-4b7d-a465-c8f36470e4b3,0.4
ccaa85a3-1d86-41d9-ac91-2f4e5639bd2e,0.9
e8db7a60-7927-4e67-96e5-751142d64883,0.2
4b191436-db3a-462d-ba0b-8d2a28b3124a,0.8
62f2a1ad-c702-43db-ba15-350d6aeb478c,1.0
b9ccbb94-40c7-4aba-806a-32540002a908,0.1
d3ebf5c2-0306-4ba1-b639-c33b19a3a4b0,0.3
a18f12b2-7dd5-4995-bb8e-494afbb4dbcf,0.4
775e4cdf-cab4-4674-811a-87e1786bbd18,1.0
1ed97593-939e-427b-8af8-410bf2d9a9f8,0.1
8fa2e808-56b5-431c-a1fb-95baad6be43d,0.0
39891a82-bcc0-46b9-aee7-ccf595f9d40b,0.3
f733ec0b-ed5e-4c17-b194-f47862ea1b76,0.0
1620bf95-9a3f-4d92-b483-2d78cf4d6491,0.4
85a353ef-fc12-4b94-895e-ea3b00a622bd,0.1
b92fa090-2a61-4761-807a-55bfde52654c,0.2
56bc99fa-10b7-4ad0-9cb0-0f7c59ffa491,0.3
9308c126-4319-45eb-84af-802f0867b3cd,0.3
8d608af2-bad6-4bee-9400-1d63fcd5a2bf,0.3
7d967985-4ff4-435f-bd29-5a6929f77c9f,0.9
6f7afdc4-822b-4d0b-b058-7f5f0460aaf1,0.3
5a214043-088b-45cb-885f-4e3f1b40285f,0.3
3003f812-1b58-4dd5-83d0-14acd9d0f99b,0.2
8c48ba42-9369-46ff-bc29-dd1223704328,0.2
185d80f0-4c60-450d-9066-ddca7724304b,0.3
26b6913f-88bc-4c3b-827b-71165b0afe47,0.0
0a0cc38e-d8c4-48fd-8997-00b109bd64a2,0.6
9a1edaf5-f4f2-4092-9c73-fa6694115885,0.9
24426b43-e726-478f-a397-0dbe92814c90,0.1
7abc5d1f-179f-453b-83fd-09b7a746ea8f,0.0
cf85e1ee-cf57-4c40-9409-91d7be1a9064,0.1
f84451f1-7dc5-43bc-8c09-6b33d9613a7f,0.5
54a2f634-0105-4eb2-ad3c-3f0f5eb2f76d,0.0
95ffe809-7c9d-4784-b393-6ac5fee9b8a5,0.0
428caaad-cb12-4ff0-99b9-0b1af284e100,0.9
f8fb50ee-cfdb-41c8-8d8a-8dd84a64f023,0.0
ec9e4f77-dbde-4cc8-b9e8-e592a1dd0b2d,0.0
cb6ff70c-201d-4419-bdba-24eac6e6a903,0.4
7cef0ea0-03d3-4efe-acb0-65d8d0e7c698,0.1
c2bdad8d-3ac5-429c-91d4-5ed83a1f4d87,0.4
7735bc98-2ccd-4318-9bc6-425249652d8e,0.2
52cd9c57-5dc9-475f-8665-9b4cd6a1275b,0.8
d8c74f8e-23d6-49c2-afcb-340c09f29e45,0.5
990e6c6e-7501-4039-a5d5-a57306e33bf6,0.5
6a5ee333-6738-438e-a01b-89709cf581a3,0.0
c1c9d968-fde3-40c2-b63f-e1b6cc202122,0.0
e09c116c-25a2-4408-b4e9-e3a8737a0269,0.1
5a7665b7-b6e0-476a-8576-450fdf70a3eb,1.0
5055348c-5100-4810-8498-bb7f1ba2af42,0.6
315b5544-717b-468f-a517-f227cf5ceddc,0.1
a19cf51b-94fc-440a-b69f-efaba41f044c,0.2
9589fb3e-1440-4b28-890d-2e02bec539db,0.8
183e199e-5b3d-4db4-9ccb-92fd9aec03dd,0.7
66258a13-c6de-4fc3-ae33-fc8de0956e32,0.1
6eff20e4-f650-43ae-ba4a-d2aa6381972b,0.9
3fd0826e-8c51-43f7-b7ab-8de8d0e6b8a9,0.1
1670f21f-2d3d-45a3-89ee-49249f298dc8,0.1
33e8514f-022d-4d76-86eb-e6d5e79d71a6,0.4
2a0f28fc-052a-40f1-b5ee-cf86a69112c2,0.0
b3985c1d-0f93-4dd4-bc1b-49a8b2eeb27b,0.8
71a5ddee-8429-4b3d-a6e0-7722ce41f61d,0.3
ed51bbe9-5958-4cdc-85a1-8b0787a8f15b,0.2
ff5b05ea-927c-4aa3-bd1d-acef68e67ad0,0.1
94d6ac18-fc67-434b-a37e-88e0891c707e,0.2
15af651a-2316-49c0-9342-05833cf21571,0.5
b00acc1d-2d33-466e-ace0-13028336a3cc,0.3
b4595f64-9fde-4951-ab9a-6311ee9012be,0.1
96abcb3a-1042-47f0-88df-ffa0057cd2e3,0.8
e8a47140-294a-41f1-b62f-b47dcac7ac4c,0.3
26154313-a9f8-409f-9524-de0a7ef5d847,0.2
a1d0aa88-ba99-47e8-827c-c6a517ce913b,0.9
35ed613b-f8f8-4f46-96de-6ee04c4c3751,0.1
99e7e496-18d4-4807-bb27-3ccfdaf29a18,0.2
63d10ab9-30dd-4705-ad07-e142c7f08909,0.5
946a0fc1-9a06-4c85-88b7-3c15b9219a10,0.1
341c25a2-c070-4896-979c-e19a9ca7548b,0.7
1c515a40-4bae-4ea8-8a6d-1ab50cceb782,0.9
d8919f4a-d917-45b8-98a1-c53f5a65f434,0.3
782ab97b-d3dc-4768-98d7-57773d2e2558,0.1
7bb2ec87-580f-4547-bb26-3f652690bfef,0.3
99c0b290-1f72-480c-8f84-d74d69ed222a,0.0
ea0c5226-fcd1-463d-a0ff-86b94ae53730,0.2
47eb6598-a4e0-42d3-82a3-340cb8c136bc,0.2
2e6d5ac3-a02b-4f05-96ad-8c454ee90888,0.2
29c801e0-ffb1-4038-b8c9-45267aa78e72,0.0
fe5b6929-d0fb-4a3c-8a3f-4f188ed25e33,0.7
ed4b84ad-8db2-4d79-a98a-b7409b9f7f72,0.9
8ffa6457-d9c8-4a9b-8c66-d9220486504b,1.0
85623fbe-d9b0-4d32-a93b-db538c76511b,0.4
892c3e99-5057-46a4-99f3-8327215dceee,0.3
5035fb35-688c-4683-bd59-9cd43bfe7f1e,0.8
71843775-8812-478f-a446-34ef7ef92894,0.8
3b74b792-e878-4418-8163-d98102061791,0.0
d8afe3bb-a06d-400c-8599-7b7ea233be3e,0.0
684475b9-ef35-4f29-9704-b05d7bb4658c,0.1
ad3471a1-bb8e-4751-ad9b-7fe0b673a8d8,0.8
bed36a89-311b-4fc3-a4a1-a0a74cf3a65d,0.1
dc435323-9b1a-41d5-a003-7e833d00645d,0.3
c09dd6a5-3fba-4d94-99f5-9d37b69ad837,0.5
773162ae-e15c-4e92-b9e2-5f3b8c0c544c,0.0
68b9de57-39cd-473b-8035-1b1820cf740f,0.0
e4e3dd45-908e-4cdc-9732-f06561510a38,0.9
3c7c66e4-8b2f-4fec-9b80-17623cfe1a5b,0.9
d939c067-dba1-46d0-97bd-714e8da7395d,0.4
3a8431b3-20b9-4416-92d4-1ae83af55ca2,1.0
386608dc-867e-4356-9453-a732ccc87b66,0.7
c76c289a-84de-44e4-abe5-8f894de60217,0.3
a28d3cae-4410-4b5b-841d-264f5ec0b508,0.0
af69f499-084e-4e84-b9ac-83bae9cce5d3,0.3
f5902de1-d321-4016-9721-1d3e586b21af,0.0
aa9ea364-0e86-45fe-82b5-9db72e736e89,0.7
ba99f8f4-a057-4d25-a739-a85da112a39e,0.7
25af69ac-3f5c-42b3-aa5f-548fb9463375,0.6
d6f5e8af-906c-4563-997f-fefa5fa76e05,0.3
836ade98-1e12-46b4-b782-f5bb931f66bd,0.3
556dcd39-c882-44ee-97f9-b8fc757dd08f,0.8
50f40337-bf8d-4505-994b-b982165f02bb,1.0
278beba3-63bf-423f-8465-a8b06daec0b6,0.0
1f903d75-7a0a-4416-84e5-3bd9df8f8f9c,0.9
d11e1d14-ff14-4151-a2a3-517b15bea359,0.0
aa431187-d9ec-4b91-8b7d-604c41b6a2a9,0.2
95fd157b-78d3-4866-b501-104c1ac49457,1.0
42e84e39-a3e7-446d-9937-06bacaf1b268,0.3
9800053f-ed5e-465f-bac5-e8f3f37e5f5d,0.7
958b1287-b8a3-481f-80fc-356829109d39,0.1
9af72efb-5863-4ea4-b81a-45e37fcd47a7,1.0
4d5b4bb6-e1dc-41cf-a24d-be35d0fbc9cd,0.7
d3ae6e2b-4442-4acd-865b-a62a4871d0b2,0.0
175f85bd-328e-4848-a87f-d016238ff502,1.0
d63e250b-3471-4464-8c6a-42ba0a519836,0.6
eb2d4c51-6b72-4a31-a5f9-ce4ce3051d56,0.2
51cc92d9-4bf3-407a-b422-410c7a158600,0.1
d949bf9e-fa44-4465-b283-6c5762466aff,0.5
eb0edc13-68c5-4673-bc81-e4e14aa939f1,0.8
8fcbef9e-ae08-475f-8f0f-3045976bad89,0.7
28f420f0-f318-4a81-9450-e13ea1a94042,0.9
5c9b3f85-d4c7-4a37-b232-d7a8b76036b3,0.6
31bf05c7-c328-4ee8-9b31-2c7ec719f642,0.3
f1436da0-4daf-4678-852d-3e5eb53ea5f0,0.1
c363a0bf-6219-472a-bd41-ca148e22f305,0.6
d727ecef-1002-4952-a354-d71af9ad01b3,0.7
dfce7e77-c5be-49fd-a98e-0ee0d19587fb,0.8
dfb2bb80-82e5-45c3-b59f-91ea5518673e,0.8
47d6c692-15c6-46c2-bd1b-88961065d82f,0.6
beac06b2-3630-4591-b67c-196486944a35,0.4
9701c9fe-cbea-4fbc-866a-e7840d610687,0.8
ef831a9e-cd06-459f-8d0b-792709e9c087,0.7
b0dab138-84e3-48d0-b0f5-99dfe56f85d1,0.8
1cc4df89-79ef-48dd-afee-5d36da58828f,0.7
1d58c864-e736-4fe0-8a08-0dc98164360b,0.6
9aa130fb-61a9-476d-8e82-ab189ca31c22,0.1
9097d191-76ca-4ce9-b201-6a2b70ef8ae5,0.5
c74349e1-39d9-467c-af70-8b95b96b4db4,0.5
118fc953-82d0-4c97-be6f-cf8a50b9129f,0.9
6abb65ba-451c-43ab-93e0-0b9969307524,0.7
1a707b8d-68e4-438e-9e65-d09467671ae5,1.0
42f4aa26-d3e0-435c-9dcb-6752c6f3c201,0.0
7429f771-bd9a-4206-81c2-c8579b7374d0,0.8
9293037a-4785-49de-bc08-7a32265e6741,0.5
d20a25a4-bf5d-4841-a183-33398e2771c8,0.4
28264554-517c-444a-b425-da22c59b3314,0.0
10ed6b93-e527-4750-8603-057bed1c7cbb,0.2
bd693820-a6e8-48f9-b8a2-d6b0225832d3,0.8
ec6b6907-f41c-43fd-a1d4-3c64313197fa,0.6
012fbd9e-fe20-483e-86e7-e81516872b62,0.1
e1cab3fb-93ac-45af-be65-94e7931e4612,0.9
ce08ae4e-7c8f-448c-9b36-7c76e0f5d262,0.7
476ee8d7-331b-4775-9f90-f26d9c649bd7,0.0
d7eb5936-67a2-4c80-994e-c7fd4f113a07,0.3
730c8bb0-76f7-4937-9aae-b29017644fad,0.3
62bdd173-6f0e-4f67-9dec-f991c4687b4d,0.7
99a07630-f5c2-471c-a581-a2331f9379dc,0.1
921bdccd-93a2-4c29-8fe6-20f84d4600d2,0.7
7446f94d-0fdb-4c73-a33a-e0a156615d1d,0.0
6122e746-a0f8-4ef4-8746-68875cdfeaf1,0.7
0453b457-4231-44b2-86e5-b5476eae430e,0.0
25fc1e96-bbe4-44e8-9f13-ef86406baf5d,0.3
adaabf5c-ff26-4bad-8bde-a112080ebddd,0.1
6307ba52-2ec2-4672-9850-232a75066610,0.8
9de76673-f9f8-42aa-81b2-4673d8b2ec90,0.4
82ecdc8c-70fb-43bb-b41a-35a902a409f0,0.2
4a7daec2-2e57-401e-b553-464ff301b96c,0.6
2c207abf-c5bf-41c5-99a6-f937191b0ad8,0.8
6e13f8a7-0ccf-42cb-b6d8-52b63df6c13c,0.4
efbe4950-315c-4135-b8c5-6c52c86ff638,0.0
dcb8557c-1115-4216-851e-e96a9723dbf4,0.1
5eef9b1b-9be0-4fdd-b035-db8c59b6b574,1.0
b583c225-1e77-451a-be6b-9bb67e527efe,0.1
193424ba-09a9-4643-a559-44cf5c7ee1f6,0.6
e6743a50-77ee-44b0-b4b2-61386af7bd6a,0.3
3af97505-c317-4372-8229-0ce1e472e44e,0.1
64cb275a-c180-49b7-9047-0b9826153255,0.1
a53e9cd4-c4b0-445d-bae3-6aaca1cd82d6,0.4
e35c5d14-1c90-4873-82ce-acae7c4c948a,0.5
a1043c73-2c3e-4ea3-bcbc-e3b09620cdd8,0.0
d1ff248b-8ee6-4402-a969-bfb599edd2a5,0.8
881c39ba-3308-4d70-bb55-d1458fa878ad,0.3
997fc71c-9ecf-43cb-9d5b-eabd8cd8219b,0.3
66cb0a0c-a4b2-4fc1-b28b-7659cb30d994,0.7
33ae5e3a-bc81-4114-9b6d-0430d86cf0da,0.6
c21d3e12-fd52-4760-99ba-0b76bf2b17a4,0.4
55986be0-7864-44df-a987-80cf496c941f,0.2
31facf35-45c3-4c2f-a81e-ee6df9c024d5,0.4
40e1d411-050d-4d93-be2c-964de75bf675,0.2
f9be03ea-cb79-4529-ac3d-8e5e64b62099,0.6
3266f9d3-c865-49f8-87d2-363070a32e18,0.7
6c743a52-29df-4e1c-a368-e2d8abe00b01,0.1
d70005c7-5944-4074-aacf-74e51f8ba180,0.0
a8011441-5f60-4fd3-9baf-e5a65e331cd0,0.9
cba6741d-1724-427b-a204-e250822be9f9,0.5
ff5903aa-a7bd-4f47-a32d-c0de7c16cf3c,0.3
9627eb57-fac3-4c66-bf38-7a2c62150c6b,0.2
74ed8906-1733-4134-a00a-6b5a5b647a98,0.7
b6ac0d86-3d7a-4df9-a3ee-cc60dcb2d928,0.2
180f9ebc-b11d-40d7-808f-6c66c32af027,0.6
487012e1-a084-4e62-9481-d7cc5cbeda96,0.1
fe015a67-7855-488d-9a26-5bdd6fc4a78f,0.5
df28057f-e65e-442c-a41f-4048323954e7,0.2
3cbc1224-9017-46b8-856c-ae6895c0305e,0.9
c4b8ce38-96f5-4cff-83c4-fcc9a9fc65f1,0.8
55924ff7-794d-4220-a7e2-fb308094661c,0.7
787395d3-a56d-47c9-b875-8d99d7a15bfe,0.2
83e2b3ac-ab01-451a-8d4f-674ebd212a08,1.0
b4a7be37-9d9a-4ca8-87da-1db46395fa13,0.2
8dae9758-b05b-4dea-9f53-ebf457373e54,0.7
05057d70-c1dc-4368-b9ab-cfa2bad3ef2f,0.6
0a4632b8-0f82-4d17-8484-5da3795a6e91,0.4
cee66bb8-6cfb-4a27-b37b-4ed4ddd9db5d,0.0
487aa816-6145-4cd1-859c-676190676db2,1.0
c2b8f8cb-a465-45d9-85e7-f7e7b10fefb4,1.0
e800a904-891f-4d59-82e0-778e0585672e,0.8
330f6933-baa8-445b-a3ff-4e2f862a9922,0.6
216a2bf5-10a3-437b-8acc-6a607dfb2369,0.3
b97ce8ec-49e9-435c-8c5c-ca8818a59156,0.6
677561f0-7e59-4b6b-b582-5f0af0ca6ecc,0.2
121fcbfb-4e3e-4f5b-abee-ce8a5bb4d973,0.1
5fae5fc3-6a40-4f4b-871b-6867faff2011,0.3
ea4e95a5-0ff0-4146-b75b-b1d41d89eac8,0.6
583fb732-4d3d-4e8f-9b01-8557a9d34ba5,0.1
cc09c014-5112-455f-ba70-a8b344bd5932,0.1
7f129054-67cf-4148-8d88-7571e732f900,0.7
4683f5a0-ebe6-4434-8918-cbffa3dac127,0.2
0dd2a537-f23e-42bf-85df-955b03ba3984,0.5
dafcae79-a65a-45ca-a1ef-9745bdb0b495,0.4
ce432e49-9c3e-4c9a-82d4-5d7a3c463a7d,0.8
e7681f85-d57b-4df0-9cc1-20b4c7267b7e,0.4
b9868805-289a-4555-b320-a191e4f7a6a9,0.8
c76cf71c-c203-464f-84dc-a276b280fd11,0.6
8adac97f-001f-4ad8-a2ab-daeccbce3c31,0.2
d04d226e-3c9e-4d54-9bba-6b34e1cad84e,0.4
926f77fb-81ca-4a28-a6ee-db571dbe109a,0.5
b1f6eaeb-8c3e-4c7c-83ce-3af3e2cf8ca3,0.3
e51268f7-3530-4b5e-b61c-2a71ba6435e2,0.4
25d722bb-388a-41ad-a0fa-9f9da31a5355,0.4
a586ba5e-d70d-48cd-80bd-c43f0ccccc60,1.0
fae50cde-3aa0-4496-9d34-885136b4295a,0.3
693edee3-b122-47eb-b0ba-225ddc05f873,0.4
378491b4-b1d4-4650-ba57-72314b2bc14a,0.1
8511d24b-8ea7-4cf8-b7a6-07e187c01425,0.6
ca83bdd9-da02-43ea-acb3-acccf55fe73b,0.3
b09968d4-da1e-44a8-9a35-deb65658052f,0.6
dcbbece3-10bc-4b0f-b918-96104bda70c9,1.0
5bbb79ae-f647-482f-b76e-ceba72110002,0.4
a8ffcca3-cb82-4943-a124-d8260eb88ae2,0.4
4543c6d9-7a6f-4eae-ab21-0d8e0132d104,0.8
cc72ecab-3803-4d24-a01d-272e6de267a9,0.8
7b1cf6ce-5586-4ab8-9ec2-a0ff9ca41c7e,0.6
edf80b23-94d4-4127-8720-e39fa5c7cdab,0.3
9a94ed5c-b0c2-4913-bb5a-88823528172a,0.6
f9125421-6e33-4fd2-9852-064f91d1f424,0.4
f1b55af5-dd26-478d-af08-c1df3c892ced,0.4
6e2100cf-de51-4b5f-b47e-41d10e308139,0.2
c874b9ce-e330-4a73-bac0-6ad3b068cc7e,0.0
71862d61-b46d-43c1-bc8e-54143b9f5c4f,0.5
b6aaf3e0-c2bd-451e-a654-8da30e2d5568,0.8
c5a14cb0-d3c9-4e16-9af3-b886c7fbe0ec,0.8
61636031-4d0d-4b11-905d-4a620daeb37d,0.6
2b96c193-33b4-4888-9856-eec2ebd3f728,1.0
3a160570-dd41-400f-9003-de5f828db09e,0.6
1282bfbb-ecd6-4631-a4b7-3548c9add977,0.2
aeb14e46-9ae6-4c4a-aae6-7a00e1561884,0.8
1cc83496-42bf-42cb-b798-ac275650f04c,0.7
a24f14b9-e684-47e0-9688-f4cc6e5dc6de,0.9
f818ed0a-ce84-4e50-b700-cdbbc614cf32,0.6
99573cc8-f99e-46d2-8311-2027e8a50a5a,0.4
8f27ae5b-e059-47f1-9ba7-f199fe129e81,0.3
1ce3dcb6-05c1-460c-9f9e-b4a4390069d0,0.5
d3a78a7a-97eb-4770-a904-b14d61e4ac97,0.8
cf376243-ba31-4bec-8240-8036d5917e0c,1.0
22f32a1a-e702-4e88-b402-843cc7868bd7,0.9
cdcd6871-ce85-477b-983c-c72a60c8c7e8,0.5
3e687e4d-ee6a-4e46-af50-a8010c3f395a,0.9
96108051-17e2-4c33-96eb-fb432c23d313,0.9
42c6ff57-1f1f-4bc6-a290-61a59eda1fa2,1.0
f2c530af-9fb4-41f2-acda-802d9c3e6a11,0.3
730b132c-f009-4551-8b41-fdc49b4c6c74,0.7
1f165391-7c18-4516-adc6-f475770e226a,0.9
acca8506-515f-4e55-8596-9f64f59ae992,0.7
92cdec07-11bd-4a86-9f33-12687cf22d64,0.8
ab326ce5-2513-412a-baa0-0b32f626d30f,0.5
cdaf31c1-a47e-4cad-8ccc-653859f3feba,0.8
bf267c0d-daca-4d04-9849-d91e5315fa67,0.5
5d114a55-0ec0-4469-89c8-45a3c129510d,0.8
c6056305-367d-4336-b013-5cde985980dd,0.8
705f824e-d394-4088-86b8-1187d4c9141d,0.7
ad170170-e986-478e-bd57-0ef2e8d0b099,0.8
eddf9065-9d9c-445b-b565-02abcb54e474,0.9
42109dd8-a662-43c1-a3a6-2a42dbe16e03,0.7
e36def36-e1f2-48ae-952f-0d65219ad3c9,0.8
a7c99f77-45b8-449c-8224-3e4fbea5b6f8,1.0
2d04c90f-baf9-4f98-ae7d-63d6845d73f9,0.1
bbc21ab7-abe9-4bbf-a898-9ae41f3b325d,0.1
d02eb01e-cd8d-4875-977b-d9e512fc53d4,0.1
0a15af2c-6c64-4e55-a9e6-f9b55e68d77a,0.3
6b32d344-055b-41b9-bf87-2083dc56e488,0.8
fa4a7b01-2749-4394-aa88-68f875027df8,0.6
9ef15126-20ca-47d3-9e1d-abfd9a4ba34f,0.1
e61577c2-4c7a-4bd3-b531-17bcad4ec711,0.6
6aaff4f2-34b8-4fc2-9f2d-ca1a1195cf05,0.5
293073ff-88a6-41dd-8f0c-db579409a6dd,0.7
5be7db91-dfec-4c08-ac56-624c2581581c,0.5
309eec60-3eb6-4906-913f-77287c1dd2ce,0.3
1a7512d6-9123-4d38-9c62-06c4a6be42f6,0.6
3e661702-ba5b-42c0-af77-bafce11a3d69,0.6
2c2314b2-a136-41ac-9084-9053f8b7b5b8,0.9
4f6f9951-fffe-45da-9c84-27ee72c3fee0,0.9
