guid,retrofit_key,retrofit_value
2227e90f-a33e-4959-a59d-dbc4e1ccafe2,Wood or Metal Deck Diaphragms Retrofitted,
0449c266-360d-486a-b008-ccac1b0d62f3,Wood or Metal Deck Diaphragms Retrofitted,
10df9e15-c4b1-414a-9529-7726118ada59,Wood or Metal Deck Diaphragms Retrofitted,
9a51baca-74c7-4cce-9ed3-e13c4afd331e,Wood or Metal Deck Diaphragms Retrofitted,
fa25c168-8d87-4682-afea-998b26bec071,Wood or Metal Deck Diaphragms Retrofitted,
2cf7b8da-ce76-42df-bf79-c21c82571225,Wood or Metal Deck Diaphragms Retrofitted,
3402e4ce-9836-498c-a70c-4aa9bdbcad5c,Wood or Metal Deck Diaphragms Retrofitted,
d8ab86ab-674b-449e-99c8-7781e1d8669f,Wood or Metal Deck Diaphragms Retrofitted,
7bee3803-7aae-4118-b12b-cb0fe701bd5a,Wood or Metal Deck Diaphragms Retrofitted,
ecb5053d-a763-4a44-bc26-31a5f0279bf6,Wood or Metal Deck Diaphragms Retrofitted,
74ae6ee5-4979-442c-aa55-29ee8ee7db3d,Wood or Metal Deck Diaphragms Retrofitted,
f64c6b1d-cd7a-47c3-ab94-23562579a791,Wood or Metal Deck Diaphragms Retrofitted,
df64b92e-7aae-4da0-b2d1-307726b72666,Wood or Metal Deck Diaphragms Retrofitted,
092e262f-0e47-4296-ab1f-45c87fbcde83,Wood or Metal Deck Diaphragms Retrofitted,
d767f666-f72f-4fdf-a27b-731ab950c4ea,Wood or Metal Deck Diaphragms Retrofitted,
b13876ff-35e3-4de9-8a70-8a2e1a5aac26,Wood or Metal Deck Diaphragms Retrofitted,
0faae4bb-4dc6-42ce-b99e-e74eacaa389a,Wood or Metal Deck Diaphragms Retrofitted,
ef560bd8-3025-4da7-8033-64f82032f9f3,Wood or Metal Deck Diaphragms Retrofitted,
7c6fc931-0341-44ad-a9e5-f326c9f53c1f,Wood or Metal Deck Diaphragms Retrofitted,
4739f76d-c06b-4b70-9d00-801ddc8cbba0,Wood or Metal Deck Diaphragms Retrofitted,
844fa8d9-97c8-44e1-ac2f-d79ac0006677,Wood or Metal Deck Diaphragms Retrofitted,
b8553322-d31d-4ee7-ba6c-6fc97e4dca00,Wood or Metal Deck Diaphragms Retrofitted,
6b7107bf-0bd9-48bb-8f1e-9e7904c1444d,Wood or Metal Deck Diaphragms Retrofitted,
c249ced8-4f23-4f87-aa36-26517a2eabfb,Wood or Metal Deck Diaphragms Retrofitted,
f643fd4f-2168-442c-a14d-49dd5930bd24,Wood or Metal Deck Diaphragms Retrofitted,
fddce564-1f24-4a64-8fc2-da12d53ade0d,Wood or Metal Deck Diaphragms Retrofitted,
eb1b199d-bf59-4ad1-9cc0-94e0ff721806,Wood or Metal Deck Diaphragms Retrofitted,
6eb628ad-0a82-4f9a-a7aa-a46f4d628b6e,Wood or Metal Deck Diaphragms Retrofitted,
6d2c6788-5ab2-4561-9d9c-5be19da94e6b,Wood or Metal Deck Diaphragms Retrofitted,
ba780505-c329-4468-9f3e-4eb66a18e396,Wood or Metal Deck Diaphragms Retrofitted,
13247ce1-e9c4-42ee-babf-f544f2328ce8,Wood or Metal Deck Diaphragms Retrofitted,
459eedeb-ddab-4c61-aa2b-654851ab07e9,Wood or Metal Deck Diaphragms Retrofitted,
aeee0fb9-5c86-4cf9-af8c-72c770c9892b,Wood or Metal Deck Diaphragms Retrofitted,
2a0b3f95-ec06-49bd-b34f-57e3afa659b3,Wood or Metal Deck Diaphragms Retrofitted,
fc2ac44f-4195-49e2-8d50-bf5991ad03ec,Wood or Metal Deck Diaphragms Retrofitted,
fcfb7530-c63d-4cd2-ab5e-aac554ffb2b3,Wood or Metal Deck Diaphragms Retrofitted,
320ddbd5-aabe-4fe1-bfc6-d3027ec31e6d,Wood or Metal Deck Diaphragms Retrofitted,
35e6bcdf-df0b-43de-80a4-cdd9ff21bc6e,Wood or Metal Deck Diaphragms Retrofitted,
2c649cca-3230-4d53-894a-c733059087c6,Wood or Metal Deck Diaphragms Retrofitted,
26e48497-ff3e-415a-b65d-00cc2c175b87,Wood or Metal Deck Diaphragms Retrofitted,
19dfb4d6-3f91-4b3d-a274-01660b0ecaf3,Wood or Metal Deck Diaphragms Retrofitted,
a75370de-b07f-4a4d-9fb2-b2a329aa57e2,Wood or Metal Deck Diaphragms Retrofitted,
870b7642-6719-4eac-92dc-b249a39081de,Wood or Metal Deck Diaphragms Retrofitted,
4d49064f-5a81-47c6-bfbe-f6db00a701d5,Wood or Metal Deck Diaphragms Retrofitted,
ae79ecf3-7d4f-4d62-a801-070697f0a083,Wood or Metal Deck Diaphragms Retrofitted,
6210be88-e435-4697-a37f-ae5f0776d993,Wood or Metal Deck Diaphragms Retrofitted,
d1f368b6-37a2-4f03-94ed-290be033b04b,Wood or Metal Deck Diaphragms Retrofitted,
8f50ee0d-12c0-41b0-8cfd-18fec883f1a7,Wood or Metal Deck Diaphragms Retrofitted,
7411342d-04a3-47d1-a247-5fb368ecc04c,Wood or Metal Deck Diaphragms Retrofitted,
6d249f91-89dd-443a-9f10-a8ab15b75a4c,Wood or Metal Deck Diaphragms Retrofitted,
cdca865e-a846-464b-813e-8e6d67483ff3,Wood or Metal Deck Diaphragms Retrofitted,
e582c8a1-20f9-4782-a0b0-7a54f79fe8b1,Wood or Metal Deck Diaphragms Retrofitted,
f34e7976-2534-4849-89c8-9497a52d7d1a,Wood or Metal Deck Diaphragms Retrofitted,
56ea2e71-32db-4726-b121-e249e714fd1a,Wood or Metal Deck Diaphragms Retrofitted,
d400143c-e410-4d21-8c10-6454e8f25e6b,Wood or Metal Deck Diaphragms Retrofitted,
121e6ac5-c095-4b44-a65e-5f4a51b073c1,Wood or Metal Deck Diaphragms Retrofitted,
18098232-d1a2-4c7b-9748-8c3569e1f094,Wood or Metal Deck Diaphragms Retrofitted,
133df409-7c7b-423a-966f-ba50d517570c,Wood or Metal Deck Diaphragms Retrofitted,
13206626-2516-4539-bd36-0904992510fb,Wood or Metal Deck Diaphragms Retrofitted,
e3be7dc0-ed95-4c3a-b2cb-394c2126e7b5,Wood or Metal Deck Diaphragms Retrofitted,
403fa05f-b8b3-4c96-825b-aae9dc4c8107,Wood or Metal Deck Diaphragms Retrofitted,
04c40cab-62e5-4ac7-b097-7808ba111b44,Wood or Metal Deck Diaphragms Retrofitted,
16eb6134-fde3-4361-85ee-0f284a42a49f,Wood or Metal Deck Diaphragms Retrofitted,
5f06efbd-e4df-4659-a010-f7595a856153,Wood or Metal Deck Diaphragms Retrofitted,
0c9354b9-a5cc-4b13-91cd-eccdc5641dff,Wood or Metal Deck Diaphragms Retrofitted,
ed43e0ec-070c-4f93-ba7e-410128e741fd,Wood or Metal Deck Diaphragms Retrofitted,
6c4953ea-4ef3-411f-b75d-f150f81c8ac1,Wood or Metal Deck Diaphragms Retrofitted,
0d8c921f-3cef-40e8-8947-e8b764026c41,Wood or Metal Deck Diaphragms Retrofitted,
789df281-8809-47cf-8b7e-c5c5467d4bcf,Wood or Metal Deck Diaphragms Retrofitted,
0ad2a746-9688-4000-bf9f-59cab3a36156,Wood or Metal Deck Diaphragms Retrofitted,
fec0b5cd-9ce5-404b-b612-384735e5ddd4,Wood or Metal Deck Diaphragms Retrofitted,
7b421f41-02c1-4d89-a89b-ab1336367e43,Wood or Metal Deck Diaphragms Retrofitted,
9e9dc509-7bbb-4949-92b9-1dd293d67e8c,Wood or Metal Deck Diaphragms Retrofitted,
8f28909f-c1c9-4f9e-a026-7459f1b0fb10,Wood or Metal Deck Diaphragms Retrofitted,
58335e90-f631-4000-bc4e-6bd533f6fa77,Wood or Metal Deck Diaphragms Retrofitted,
e7dafbd0-26b2-4bdc-b6a3-282146cd22ef,Wood or Metal Deck Diaphragms Retrofitted,
7c046b90-dbb7-4be4-8303-09d9b1b26b52,Wood or Metal Deck Diaphragms Retrofitted,
9d055f28-b399-46b7-9146-45f87c5e315e,Wood or Metal Deck Diaphragms Retrofitted,
026e44f2-f4b2-45e9-b52d-2ea958eeec45,Wood or Metal Deck Diaphragms Retrofitted,
fde99ba3-8a94-48e7-9cec-fd23de59f2e3,Wood or Metal Deck Diaphragms Retrofitted,
3116a251-f7a4-4747-981d-62ff66739316,Wood or Metal Deck Diaphragms Retrofitted,
1b3add5f-d2fa-46c5-b447-e07dbefea7de,Wood or Metal Deck Diaphragms Retrofitted,
b7b477e0-7990-475f-80ce-12dc0b6cb2c3,Wood or Metal Deck Diaphragms Retrofitted,
6529657a-ddd5-4413-8e5e-c6946259214b,Wood or Metal Deck Diaphragms Retrofitted,
aba0d061-d084-4c6f-b173-008c904461a9,Wood or Metal Deck Diaphragms Retrofitted,
949c7e15-e423-4dde-a754-5551cfe80cc0,Wood or Metal Deck Diaphragms Retrofitted,
1b33a3b2-278d-401e-a549-9e1c891f2156,Wood or Metal Deck Diaphragms Retrofitted,
ff505459-488f-4316-9a65-99ff12ece2fe,Wood or Metal Deck Diaphragms Retrofitted,
20c6fce8-ba26-4de0-b655-a75977c9caf0,Wood or Metal Deck Diaphragms Retrofitted,
4a19212d-b8f0-4fd4-affc-f125ffa7828d,Wood or Metal Deck Diaphragms Retrofitted,
49ef42cf-62a1-4303-9fc2-4d9d953d200f,Wood or Metal Deck Diaphragms Retrofitted,
62b55efc-c192-4962-b7c3-ed8e3ef5e489,Wood or Metal Deck Diaphragms Retrofitted,
fbfcc746-18b2-4422-8cd3-f35af2f843f6,Wood or Metal Deck Diaphragms Retrofitted,
d719ddb9-dfaf-4b7a-9267-302cb005bc9a,Wood or Metal Deck Diaphragms Retrofitted,
89067f5d-5016-43d7-9a36-d27496551b3f,Wood or Metal Deck Diaphragms Retrofitted,
b6552ec1-e6bc-4b5d-a787-c957ccb36e6b,Wood or Metal Deck Diaphragms Retrofitted,
828f4ea8-65d3-43bb-80b4-108735c2b646,Wood or Metal Deck Diaphragms Retrofitted,
fa82753a-5082-4f4e-b40e-0493ebf0cf9e,Wood or Metal Deck Diaphragms Retrofitted,
58d611d7-42bf-4624-9804-7d0074d1ac9f,Wood or Metal Deck Diaphragms Retrofitted,
42279fbf-cd24-4608-a095-884ddd4b403f,Wood or Metal Deck Diaphragms Retrofitted,
dcf14543-0477-4484-b27a-c571083dd791,Wood or Metal Deck Diaphragms Retrofitted,
3983ed82-22ce-4432-8048-f5bde3dbde3d,Wood or Metal Deck Diaphragms Retrofitted,
8f632233-0cca-4025-ae8f-337fa9dca875,Wood or Metal Deck Diaphragms Retrofitted,
6263d17c-fd8d-409a-bab7-3d2f302219da,Wood or Metal Deck Diaphragms Retrofitted,
dba6d4bd-2069-47c0-80ec-8f2c7dfd530c,Wood or Metal Deck Diaphragms Retrofitted,
b217c5f9-688e-41b9-823c-0b642d430774,Wood or Metal Deck Diaphragms Retrofitted,
d24e34b3-5029-46a5-9b0b-e31e1b690d27,Wood or Metal Deck Diaphragms Retrofitted,
e6afaa93-9756-4104-8d3e-111eadfcfad9,Wood or Metal Deck Diaphragms Retrofitted,
dfc4d435-57a5-4861-9f49-844c8b3db278,Wood or Metal Deck Diaphragms Retrofitted,
b2344842-ef99-44c0-ad21-daa42b370835,Wood or Metal Deck Diaphragms Retrofitted,
34114236-b0bd-4402-826c-56f5d4e4601a,Wood or Metal Deck Diaphragms Retrofitted,
0be13200-8c7a-40f1-b37f-5740a871fc92,Wood or Metal Deck Diaphragms Retrofitted,
3c495353-90aa-4584-9964-c684baa4019a,Wood or Metal Deck Diaphragms Retrofitted,
ceadb761-3dce-4ca1-be78-5bc19c0b85f4,Wood or Metal Deck Diaphragms Retrofitted,
fb2f68dd-42a0-4454-8b77-b48872cb470d,Wood or Metal Deck Diaphragms Retrofitted,
8120dd83-df28-4ac2-a6a6-54380c0a4b78,Wood or Metal Deck Diaphragms Retrofitted,
77887050-7a54-4d9a-8cbd-616c4ab9573b,Wood or Metal Deck Diaphragms Retrofitted,
fd18294e-c84e-49d3-ada7-9bab9392c168,Wood or Metal Deck Diaphragms Retrofitted,
b4469b73-3739-4ae2-8da4-3a693e8ea7d0,Wood or Metal Deck Diaphragms Retrofitted,
e00e32c0-3270-49d8-b61a-c9404b97a2c6,Wood or Metal Deck Diaphragms Retrofitted,
470a282c-3041-41a8-b860-789cafed924c,Wood or Metal Deck Diaphragms Retrofitted,
ca6dc930-9751-44c7-bb9c-881aff426fca,Wood or Metal Deck Diaphragms Retrofitted,
3504a971-e5aa-4830-b1e1-ee58d3f983fe,Wood or Metal Deck Diaphragms Retrofitted,
bec5d7fb-069d-425d-a4a1-6c386f010fe6,Wood or Metal Deck Diaphragms Retrofitted,
8b30ff8e-c4fd-44ca-85a2-3a05b581056c,Wood or Metal Deck Diaphragms Retrofitted,
bdeb65a8-74f7-4921-97a2-88639b6ed202,Wood or Metal Deck Diaphragms Retrofitted,
bdd6a6c9-8594-422b-9050-50c5692915e7,Wood or Metal Deck Diaphragms Retrofitted,
03b68921-67b2-4c89-8d2e-b73e7f91f393,Wood or Metal Deck Diaphragms Retrofitted,
0ba05665-3cda-498b-9b51-8ec289c24fe2,Wood or Metal Deck Diaphragms Retrofitted,
ddd39685-b64a-433c-8d26-5f2ac0b1f626,Wood or Metal Deck Diaphragms Retrofitted,
29865548-acc5-43fe-a40b-9038cc2c666e,Wood or Metal Deck Diaphragms Retrofitted,
a850ce38-7fd0-46f0-a4bb-d113d5d18225,Wood or Metal Deck Diaphragms Retrofitted,
13483dc1-e523-43f1-a04a-96d9eb342ea2,Wood or Metal Deck Diaphragms Retrofitted,
b0f030ab-9f35-49b3-8ef6-4ebfe96eccf4,Wood or Metal Deck Diaphragms Retrofitted,
3dfa11b3-b68a-41ef-8ebb-86783fdb9776,Wood or Metal Deck Diaphragms Retrofitted,
5ee342bf-a3b8-40c5-8ebe-6d54dca02372,Wood or Metal Deck Diaphragms Retrofitted,
e27f1955-10ff-4464-a6b5-72631d527439,Wood or Metal Deck Diaphragms Retrofitted,
940fd9f4-eb41-497f-bf20-fdb65ee46fdf,Wood or Metal Deck Diaphragms Retrofitted,
be006957-3e81-4b80-9c54-4e5a4f29076f,Wood or Metal Deck Diaphragms Retrofitted,
88da3b0f-35b2-47f8-ac1a-a67dad78eb29,Wood or Metal Deck Diaphragms Retrofitted,
fe61f917-9975-452a-914e-8abf347fe86e,Wood or Metal Deck Diaphragms Retrofitted,
6688bdac-780a-430d-b56c-8b601f1ac1d5,Wood or Metal Deck Diaphragms Retrofitted,
93c56bdf-e160-4489-b4df-ce8c2150790d,Wood or Metal Deck Diaphragms Retrofitted,
5c3e37a8-f6b9-4f55-833c-42738a17fdfe,Wood or Metal Deck Diaphragms Retrofitted,
17b69819-74b1-4973-a82a-88f4207beb5b,Wood or Metal Deck Diaphragms Retrofitted,
809ea44b-7268-498c-b953-d8734f441b9b,Wood or Metal Deck Diaphragms Retrofitted,
5cfd7f4c-d4e7-46d2-99d8-a3ed07e5b8c6,Wood or Metal Deck Diaphragms Retrofitted,
21f10768-3530-479d-9626-1e0b3ed26f52,Wood or Metal Deck Diaphragms Retrofitted,
5a624df4-8c76-4ae9-9e77-89cef75a4df8,Wood or Metal Deck Diaphragms Retrofitted,
c274643d-b4df-443a-8615-8ef730cdf072,Wood or Metal Deck Diaphragms Retrofitted,
ac60fe2e-ee80-475d-81a2-9adaa0accd76,Wood or Metal Deck Diaphragms Retrofitted,
9e1bb105-3143-40ae-ac94-49acd4ccfed3,Wood or Metal Deck Diaphragms Retrofitted,
e03d2a92-5616-4b04-bcc2-afb84616af27,Wood or Metal Deck Diaphragms Retrofitted,
4842c156-9a58-4da8-bfe9-8b6d2acf2d46,Wood or Metal Deck Diaphragms Retrofitted,
8ba4487d-de2f-4620-817a-ba0a14cadf51,Wood or Metal Deck Diaphragms Retrofitted,
38f1b73b-8a56-4c98-86e4-4fb2579788e8,Wood or Metal Deck Diaphragms Retrofitted,
9fc2e502-13a7-4666-973d-71fa46bd0a44,Wood or Metal Deck Diaphragms Retrofitted,
3327421e-8aa4-488a-b3b1-7f6a7dc109d1,Wood or Metal Deck Diaphragms Retrofitted,
5ce523a9-af4d-4cb4-bd3b-ec252e66c10c,Wood or Metal Deck Diaphragms Retrofitted,
208967ed-6f74-4463-a998-fb36a9ce7204,Wood or Metal Deck Diaphragms Retrofitted,
69c0e327-3d35-43f7-8798-6aa603275f84,Wood or Metal Deck Diaphragms Retrofitted,
92499466-b092-49ce-b52d-82fec3b82aac,Wood or Metal Deck Diaphragms Retrofitted,
a5244c28-081c-49ca-b7fa-58120bf64eb0,Wood or Metal Deck Diaphragms Retrofitted,
f8d42c66-cedd-4110-94a4-9d18775d15ce,Wood or Metal Deck Diaphragms Retrofitted,
08ac7380-0685-4d00-83b9-3c1928f3d2a9,Wood or Metal Deck Diaphragms Retrofitted,
37f03f02-ee6c-4675-9904-956dcda6c640,Wood or Metal Deck Diaphragms Retrofitted,
480f3538-3ae2-4c9b-95f4-d228823097f9,Wood or Metal Deck Diaphragms Retrofitted,
b4e7424e-80b4-48c2-b186-9c65879aa111,Wood or Metal Deck Diaphragms Retrofitted,
e04eb019-1540-4495-aba0-d3b6773f07e8,Wood or Metal Deck Diaphragms Retrofitted,
023dcb22-bf65-46f6-8e9b-2d1ae14e06ad,Wood or Metal Deck Diaphragms Retrofitted,
73a91b8a-dc78-437f-93aa-f3813ff39ac5,Wood or Metal Deck Diaphragms Retrofitted,
a86bcc74-2210-4ac8-9fb6-b14aabbc96b8,Wood or Metal Deck Diaphragms Retrofitted,
426c051b-448f-4428-91f1-78f7cb41af45,Wood or Metal Deck Diaphragms Retrofitted,
9a7a9a7b-acb2-4f05-be9b-af8aeb0f2ecb,Wood or Metal Deck Diaphragms Retrofitted,
55c456ea-f522-4153-a5ec-95d6afa7e5e4,Wood or Metal Deck Diaphragms Retrofitted,
f354dff0-33cd-4fe3-96d1-52c7723e2a9c,Wood or Metal Deck Diaphragms Retrofitted,
8826e73b-2f12-43e8-bdc3-22b91f7fd934,Wood or Metal Deck Diaphragms Retrofitted,
26bdd159-ecd3-467e-90af-c3d388062afd,Wood or Metal Deck Diaphragms Retrofitted,
88c9f356-e857-4d59-8a87-51f4b2b3564d,Wood or Metal Deck Diaphragms Retrofitted,
67695b87-5dea-43cf-b7a6-0f4c459c79f7,Wood or Metal Deck Diaphragms Retrofitted,
3084863b-3ce8-4f10-893e-6d58fe061fc5,Wood or Metal Deck Diaphragms Retrofitted,
369a4a29-24e0-4873-a000-a419967c7bd5,Wood or Metal Deck Diaphragms Retrofitted,
8ad1747e-bffe-4940-bb3d-0b3484ceb87b,Wood or Metal Deck Diaphragms Retrofitted,
d16f2fde-1c5d-419d-a3fe-213d72a086ae,Wood or Metal Deck Diaphragms Retrofitted,
6404a4a7-2853-4733-b6e9-6392ed1ce1ac,Wood or Metal Deck Diaphragms Retrofitted,
da3827b7-e248-4b18-9ea8-0285fb123e9b,Wood or Metal Deck Diaphragms Retrofitted,
673fd136-5ddb-4c1b-88df-2620f7658040,Wood or Metal Deck Diaphragms Retrofitted,
edf25992-495d-4b97-8243-cd788f180cd3,Wood or Metal Deck Diaphragms Retrofitted,
b0f8acf6-401f-41ac-a9d8-f1aa292db8b7,Wood or Metal Deck Diaphragms Retrofitted,
260d82bb-aa65-46af-9dd6-af15d0860444,Wood or Metal Deck Diaphragms Retrofitted,
f4b4b2ab-faa8-427a-9742-765c880382ef,Wood or Metal Deck Diaphragms Retrofitted,
ecdb500d-3e96-47e8-adda-d5c47f753dc7,Wood or Metal Deck Diaphragms Retrofitted,
77b7400e-7e6a-48e7-9f47-567c4b08e927,Wood or Metal Deck Diaphragms Retrofitted,
4721e3c9-5950-404d-843b-ef54a3b97d3f,Wood or Metal Deck Diaphragms Retrofitted,
0b1aebf2-3e3a-411d-b696-6915a6ebefa8,Wood or Metal Deck Diaphragms Retrofitted,
70382344-c797-4464-931b-72a82d3771fc,Wood or Metal Deck Diaphragms Retrofitted,
1c0b32b1-950b-4b8b-89ba-6652498c4a42,Wood or Metal Deck Diaphragms Retrofitted,
b4155da4-8701-4b3b-9e45-279f7d4f46e5,Wood or Metal Deck Diaphragms Retrofitted,
8c4df856-0fd0-4170-a9fd-795ce642195f,Wood or Metal Deck Diaphragms Retrofitted,
8c60609d-a537-4ef3-aa97-80ebc4dab729,Wood or Metal Deck Diaphragms Retrofitted,
d025a036-0302-443b-86f6-0049cb29273e,Wood or Metal Deck Diaphragms Retrofitted,
d4eadd85-85d1-4333-bbe5-0aa854bb87b6,Wood or Metal Deck Diaphragms Retrofitted,
01d5f5a7-b625-4e66-be05-ec2b5f401b5d,Wood or Metal Deck Diaphragms Retrofitted,
6219eda4-7dfd-43d9-8b27-c8bd717595ec,Wood or Metal Deck Diaphragms Retrofitted,
5289a39e-7ed7-466c-b829-2da7ec47b4ef,Wood or Metal Deck Diaphragms Retrofitted,
727c99b0-8e9b-4e5a-939e-ab8c1a59329c,Wood or Metal Deck Diaphragms Retrofitted,
2f530497-3599-46ab-82d4-a8162ea0d44d,Wood or Metal Deck Diaphragms Retrofitted,
32a6db01-eba7-4e99-b016-08c81e2f6622,Wood or Metal Deck Diaphragms Retrofitted,
ac3006dc-7cd8-4b97-b5e0-8c044a0c98fc,Wood or Metal Deck Diaphragms Retrofitted,
5a8138c5-2b62-4bda-a6d6-0a97fc9010b9,Wood or Metal Deck Diaphragms Retrofitted,
35c54aed-89a0-4380-bfda-e4f10eea1abc,Wood or Metal Deck Diaphragms Retrofitted,
7312d40b-de76-4000-a030-daa888da1695,Wood or Metal Deck Diaphragms Retrofitted,
86b5d555-11ab-40d2-b401-b1f00ef7733e,Wood or Metal Deck Diaphragms Retrofitted,
93bc798a-93b2-4f7f-92a3-f64fa655d5ad,Wood or Metal Deck Diaphragms Retrofitted,
53d0cc9c-dfb9-45ae-bcc1-814317019788,Wood or Metal Deck Diaphragms Retrofitted,
ab2b1398-b3bd-4f71-851a-1c6c6bc3e470,Wood or Metal Deck Diaphragms Retrofitted,
e538e087-0a30-47c3-bb09-0778a6bf6854,Wood or Metal Deck Diaphragms Retrofitted,
ec1b2078-2fa7-4446-a666-d6e95b8dfba3,Wood or Metal Deck Diaphragms Retrofitted,
b0a84277-dc78-43d2-be47-f776b79ddedb,Wood or Metal Deck Diaphragms Retrofitted,
b1bb50ae-097b-4047-ab5d-91ef7c92fcfb,Wood or Metal Deck Diaphragms Retrofitted,
d886c9c0-0b59-4c95-ba70-aa5e840a8b5a,Wood or Metal Deck Diaphragms Retrofitted,
5520c366-3460-4eba-b43e-4c82de488436,Wood or Metal Deck Diaphragms Retrofitted,
32a4611c-0d4c-41c3-9eeb-6f926818a7ad,Wood or Metal Deck Diaphragms Retrofitted,
328f6abf-7dd6-46b5-8947-15cab1b91e71,Wood or Metal Deck Diaphragms Retrofitted,
8e366504-d685-4592-994a-0ca63171cb6b,Wood or Metal Deck Diaphragms Retrofitted,
2608d04a-14f9-404a-b4f0-308dc2780c67,Wood or Metal Deck Diaphragms Retrofitted,
c578c20d-a393-4346-af1c-29f988f15a77,Wood or Metal Deck Diaphragms Retrofitted,
0b4f474c-a244-4d9a-81e3-6a52aa8f0844,Wood or Metal Deck Diaphragms Retrofitted,
7e4035a2-62fd-4819-891e-23b667891e3b,Wood or Metal Deck Diaphragms Retrofitted,
ff6f45d9-7b7f-44ba-9e54-a8d71c368a33,Wood or Metal Deck Diaphragms Retrofitted,
8f0bb9bb-ffca-4dc9-a719-4910ff7395d9,Wood or Metal Deck Diaphragms Retrofitted,
e3e27041-479b-4367-8fa7-44bdb187125c,Wood or Metal Deck Diaphragms Retrofitted,
eaae5aea-da23-4a69-889c-5349aefc9f7d,Wood or Metal Deck Diaphragms Retrofitted,
974ae51d-3b76-4ba5-a70d-c215838a0456,Wood or Metal Deck Diaphragms Retrofitted,
fb006758-251d-4265-af0e-cbd39cf17752,Wood or Metal Deck Diaphragms Retrofitted,
208a3697-01c9-40aa-97a0-3b214789edde,Wood or Metal Deck Diaphragms Retrofitted,
f1b706dc-32b4-498f-ab8a-875099be1551,Wood or Metal Deck Diaphragms Retrofitted,
def3f6b1-e47e-4db8-9384-8472c1695c46,Wood or Metal Deck Diaphragms Retrofitted,
76f5cc14-fc45-4786-9cb7-16908affe36d,Wood or Metal Deck Diaphragms Retrofitted,
5f8f2013-5d4a-47b6-8c15-bd469c69c1d1,Wood or Metal Deck Diaphragms Retrofitted,
33af1038-fb51-40f3-8650-f12abc149942,Wood or Metal Deck Diaphragms Retrofitted,
a5dc89a4-50a4-495c-8051-872a9716f8ff,Wood or Metal Deck Diaphragms Retrofitted,
106fe284-07d1-4e06-b23f-f106e8ebea19,Wood or Metal Deck Diaphragms Retrofitted,
8abc75e4-01f5-4580-9a0e-0b7e243ce9a9,Wood or Metal Deck Diaphragms Retrofitted,
b29f116c-d679-4c64-bba7-d718c0e700e5,Wood or Metal Deck Diaphragms Retrofitted,
35f49ea8-a6f8-4d1f-afb7-cd0e50d48665,Wood or Metal Deck Diaphragms Retrofitted,
3ceaf4f4-51f6-4694-9187-e840ef216d56,Wood or Metal Deck Diaphragms Retrofitted,
e0c0c030-965c-4a26-8639-bcd951ea7b33,Wood or Metal Deck Diaphragms Retrofitted,
7dd43c41-f162-4d6d-8f1d-f30f7de622d4,Wood or Metal Deck Diaphragms Retrofitted,
aa181b63-b18c-4a7c-b48b-fcd9d4b39502,Wood or Metal Deck Diaphragms Retrofitted,
82748c48-1aac-49c1-bf63-e9c39e510fa2,Wood or Metal Deck Diaphragms Retrofitted,
a044cb97-f299-4695-975a-36ccc3fe173e,Wood or Metal Deck Diaphragms Retrofitted,
b878cfad-7f21-4f31-8744-92b3d8e7a8b7,Wood or Metal Deck Diaphragms Retrofitted,
2d346d7e-6c61-4b3f-bdbd-edeb742c6a87,Wood or Metal Deck Diaphragms Retrofitted,
b4e47d9a-f6e9-4a22-908d-181f32b3a5e7,Wood or Metal Deck Diaphragms Retrofitted,
aea67130-9343-421f-8c01-ffff4f0629e5,Wood or Metal Deck Diaphragms Retrofitted,
38e71d0c-b44b-4ab7-8d7c-9b307325de57,Wood or Metal Deck Diaphragms Retrofitted,
5bdbf905-499a-4675-b918-9cf7a592d5c7,Wood or Metal Deck Diaphragms Retrofitted,
c2df3ac0-3f8c-46a3-973c-56d9fc48b86c,Wood or Metal Deck Diaphragms Retrofitted,
567190da-c5d1-4db3-a1a3-824e5399b90e,Wood or Metal Deck Diaphragms Retrofitted,
5456266f-54fa-4ddb-9209-84748384235e,Wood or Metal Deck Diaphragms Retrofitted,
f2295001-4f10-4b5d-b50f-1802275b0165,Wood or Metal Deck Diaphragms Retrofitted,
b07fbc13-13c5-4f84-9001-12d2917b44eb,Wood or Metal Deck Diaphragms Retrofitted,
6a6ff26a-1bd7-4e22-ae64-e6e4143f8f2a,Wood or Metal Deck Diaphragms Retrofitted,
3e25e87c-3c4c-4f01-9abc-68d1704c8c7e,Wood or Metal Deck Diaphragms Retrofitted,
bdac87dc-e0e1-4f7c-ac55-76ecb45f4cf4,Wood or Metal Deck Diaphragms Retrofitted,
82e04e8e-e2d4-4c95-8673-1ca9ec238932,Wood or Metal Deck Diaphragms Retrofitted,
2eb25aa6-eafe-4686-b177-f509c2688826,Wood or Metal Deck Diaphragms Retrofitted,
8f491bc5-4869-4e54-b1c0-a8b8d4eb649c,Wood or Metal Deck Diaphragms Retrofitted,
9d4c0ee0-f958-4eb6-81ef-f1c95a8f9a25,Wood or Metal Deck Diaphragms Retrofitted,
de05ca65-aacb-48b8-bbec-885217ecd142,Wood or Metal Deck Diaphragms Retrofitted,
f685c519-4c08-457f-9c59-f5acc469160c,Wood or Metal Deck Diaphragms Retrofitted,
e6bd7f3b-9cef-4a62-bdbd-c5b847df273b,Wood or Metal Deck Diaphragms Retrofitted,
